VECTOR,OCCURRENCE_ID,SOURCE_TYPE,LOCATION_TYPE,POLYGON_ADMIN,Y,X,YEAR,COUNTRY,COUNTRY_ID,GAUL_AD0,STATUS
Aedes albopictus,27817,unpublished,point,-999,22.61,120.32,2004,Taiwan,TWN,886,NA
Aedes albopictus,27818,unpublished,point,-999,22.63,120.27,2004,Taiwan,TWN,886,NA
Aedes albopictus,27819,unpublished,point,-999,22.66,120.27,2004,Taiwan,TWN,886,NA
Aedes albopictus,27820,unpublished,point,-999,22.69,120.61,2004,Taiwan,TWN,886,NA
Aedes albopictus,27821,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27822,unpublished,point,-999,22.58,120.32,2004,Taiwan,TWN,886,NA
Aedes albopictus,27823,unpublished,point,-999,22.61,120.27,2004,Taiwan,TWN,886,NA
Aedes albopictus,27824,unpublished,point,-999,22.57,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27825,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27826,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27827,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27828,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27829,unpublished,point,-999,22.47,120.63,2004,Taiwan,TWN,886,NA
Aedes albopictus,27830,unpublished,point,-999,22.07,120.71,2004,Taiwan,TWN,886,NA
Aedes albopictus,27831,unpublished,point,-999,22.73,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27832,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27833,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27834,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27835,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27836,unpublished,point,-999,22.68,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27837,unpublished,point,-999,22.61,120.31,2004,Taiwan,TWN,886,NA
Aedes albopictus,27838,unpublished,point,-999,22.67,120.27,2004,Taiwan,TWN,886,NA
Aedes albopictus,27839,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27840,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27841,unpublished,point,-999,22.49,120.64,2004,Taiwan,TWN,886,NA
Aedes albopictus,27842,unpublished,point,-999,22.69,120.61,2004,Taiwan,TWN,886,NA
Aedes albopictus,27843,unpublished,point,-999,22.07,120.72,2004,Taiwan,TWN,886,NA
Aedes albopictus,27844,unpublished,point,-999,22.61,120.31,2004,Taiwan,TWN,886,NA
Aedes albopictus,27845,unpublished,point,-999,22.61,120.32,2004,Taiwan,TWN,886,NA
Aedes albopictus,27846,unpublished,point,-999,22.61,120.32,2004,Taiwan,TWN,886,NA
Aedes albopictus,27847,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27848,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27849,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27850,unpublished,point,-999,22.48,120.52,2004,Taiwan,TWN,886,NA
Aedes albopictus,27851,unpublished,point,-999,22.49,120.64,2004,Taiwan,TWN,886,NA
Aedes albopictus,27852,unpublished,point,-999,22.57,120.59,2004,Taiwan,TWN,886,NA
Aedes albopictus,27853,unpublished,point,-999,22.69,120.61,2004,Taiwan,TWN,886,NA
Aedes albopictus,27854,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27855,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27856,unpublished,point,-999,22.71,120.56,2004,Taiwan,TWN,886,NA
Aedes albopictus,27857,unpublished,point,-999,22.07,120.72,2004,Taiwan,TWN,886,NA
Aedes albopictus,27858,unpublished,point,-999,22.63,120.27,2004,Taiwan,TWN,886,NA
Aedes albopictus,27859,unpublished,point,-999,22.57,120.32,2004,Taiwan,TWN,886,NA
Aedes albopictus,27860,unpublished,point,-999,22.59,120.31,2004,Taiwan,TWN,886,NA
Aedes albopictus,27861,unpublished,point,-999,22.58,120.32,2004,Taiwan,TWN,886,NA
Aedes albopictus,27862,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27863,unpublished,point,-999,22.69,120.61,2004,Taiwan,TWN,886,NA
Aedes albopictus,27864,unpublished,point,-999,22.64,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27865,unpublished,point,-999,22.69,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27866,unpublished,point,-999,22.67,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27867,unpublished,point,-999,22.61,120.33,2004,Taiwan,TWN,886,NA
Aedes albopictus,27868,unpublished,point,-999,22.48,120.5,2004,Taiwan,TWN,886,NA
Aedes albopictus,27869,unpublished,point,-999,22.66,120.61,2004,Taiwan,TWN,886,NA
Aedes albopictus,27870,unpublished,point,-999,22.52,120.72,2004,Taiwan,TWN,886,NA
Aedes albopictus,27871,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27872,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27873,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27874,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27875,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27876,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27877,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27878,unpublished,point,-999,22.64,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27879,unpublished,point,-999,22.64,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27880,unpublished,point,-999,22.65,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27881,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27882,unpublished,point,-999,22.68,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27883,unpublished,point,-999,22.69,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27884,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27885,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27886,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27887,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27888,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27889,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27890,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27891,unpublished,point,-999,22.64,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27892,unpublished,point,-999,22.68,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27893,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27894,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27895,unpublished,point,-999,22.61,120.27,2004,Taiwan,TWN,886,NA
Aedes albopictus,27896,unpublished,point,-999,22.57,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27897,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27898,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27899,unpublished,point,-999,22.69,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27900,unpublished,point,-999,22.68,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27901,unpublished,point,-999,22.61,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27902,unpublished,point,-999,22.58,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27903,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27904,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27905,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27906,unpublished,point,-999,22.64,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27907,unpublished,point,-999,22.64,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27908,unpublished,point,-999,22.61,120.26,2004,Taiwan,TWN,886,NA
Aedes albopictus,27909,unpublished,point,-999,22.61,120.27,2004,Taiwan,TWN,886,NA
Aedes albopictus,27910,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27911,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27912,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27913,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27914,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27915,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27916,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27917,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27918,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27919,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27920,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27921,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27922,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27923,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27924,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27925,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27926,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27927,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27928,unpublished,point,-999,22.69,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27929,unpublished,point,-999,22.6,120.33,2004,Taiwan,TWN,886,NA
Aedes albopictus,27930,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27931,unpublished,point,-999,22.64,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27932,unpublished,point,-999,22.65,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27933,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27934,unpublished,point,-999,22.64,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27935,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27936,unpublished,point,-999,22.67,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27937,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27938,unpublished,point,-999,22.68,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27939,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27940,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27941,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27942,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27943,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27944,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27945,unpublished,point,-999,22.57,120.32,2004,Taiwan,TWN,886,NA
Aedes albopictus,27946,unpublished,point,-999,22.68,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27947,unpublished,point,-999,22.69,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27948,unpublished,point,-999,22.69,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27949,unpublished,point,-999,22.58,120.33,2004,Taiwan,TWN,886,NA
Aedes albopictus,27950,unpublished,point,-999,22.58,120.33,2004,Taiwan,TWN,886,NA
Aedes albopictus,27951,unpublished,point,-999,22.61,120.32,2004,Taiwan,TWN,886,NA
Aedes albopictus,27952,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27953,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27954,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27955,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27956,unpublished,point,-999,22.6,120.31,2004,Taiwan,TWN,886,NA
Aedes albopictus,27957,unpublished,point,-999,22.6,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27958,unpublished,point,-999,22.58,120.32,2004,Taiwan,TWN,886,NA
Aedes albopictus,27959,unpublished,point,-999,22.59,120.32,2004,Taiwan,TWN,886,NA
Aedes albopictus,27960,unpublished,point,-999,22.61,120.32,2004,Taiwan,TWN,886,NA
Aedes albopictus,27961,unpublished,point,-999,22.61,120.31,2004,Taiwan,TWN,886,NA
Aedes albopictus,27962,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27963,unpublished,point,-999,22.64,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27964,unpublished,point,-999,22.64,120.32,2004,Taiwan,TWN,886,NA
Aedes albopictus,27965,unpublished,point,-999,22.63,120.32,2004,Taiwan,TWN,886,NA
Aedes albopictus,27966,unpublished,point,-999,22.57,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27967,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27968,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27969,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27970,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27971,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27972,unpublished,point,-999,22.61,120.33,2004,Taiwan,TWN,886,NA
Aedes albopictus,27973,unpublished,point,-999,22.59,120.31,2004,Taiwan,TWN,886,NA
Aedes albopictus,27974,unpublished,point,-999,22.59,120.32,2004,Taiwan,TWN,886,NA
Aedes albopictus,27975,unpublished,point,-999,22.67,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27976,unpublished,point,-999,22.67,120.27,2004,Taiwan,TWN,886,NA
Aedes albopictus,27977,unpublished,point,-999,22.99,120.22,2004,Taiwan,TWN,886,NA
Aedes albopictus,27978,unpublished,point,-999,22.62,120.36,2004,Taiwan,TWN,886,NA
Aedes albopictus,27979,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27980,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27981,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27982,unpublished,point,-999,22.65,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27983,unpublished,point,-999,22.64,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27984,unpublished,point,-999,22.64,120.31,2004,Taiwan,TWN,886,NA
Aedes albopictus,27985,unpublished,point,-999,22.71,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27986,unpublished,point,-999,22.69,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27987,unpublished,point,-999,22.68,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27988,unpublished,point,-999,22.53,120.5,2004,Taiwan,TWN,886,NA
Aedes albopictus,27989,unpublished,point,-999,22.98,120.16,2004,Taiwan,TWN,886,NA
Aedes albopictus,27990,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27991,unpublished,point,-999,22.56,120.31,2004,Taiwan,TWN,886,NA
Aedes albopictus,27992,unpublished,point,-999,22.6,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27993,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27994,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,27995,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,27996,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,27997,unpublished,point,-999,22.53,120.5,2004,Taiwan,TWN,886,NA
Aedes albopictus,27998,unpublished,point,-999,22.41,120.52,2004,Taiwan,TWN,886,NA
Aedes albopictus,27999,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,28000,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28001,unpublished,point,-999,22.57,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,28002,unpublished,point,-999,22.56,120.31,2004,Taiwan,TWN,886,NA
Aedes albopictus,28003,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,28004,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,28005,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,28006,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,28007,unpublished,point,-999,22.64,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28008,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28009,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28010,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,28011,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28012,unpublished,point,-999,22.71,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28013,unpublished,point,-999,22.61,120.31,2004,Taiwan,TWN,886,NA
Aedes albopictus,28014,unpublished,point,-999,22.5,120.52,2004,Taiwan,TWN,886,NA
Aedes albopictus,28015,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,28016,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,28017,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,28018,unpublished,point,-999,22.68,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28019,unpublished,point,-999,22.69,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28020,unpublished,point,-999,22.62,120.27,2004,Taiwan,TWN,886,NA
Aedes albopictus,28021,unpublished,point,-999,22.62,120.27,2004,Taiwan,TWN,886,NA
Aedes albopictus,28022,unpublished,point,-999,22.62,120.27,2004,Taiwan,TWN,886,NA
Aedes albopictus,28023,unpublished,point,-999,22.61,120.27,2004,Taiwan,TWN,886,NA
Aedes albopictus,28024,unpublished,point,-999,22.6,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,28025,unpublished,point,-999,22.64,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,28026,unpublished,point,-999,22.65,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28027,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,28028,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28029,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,28030,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,28031,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,28032,unpublished,point,-999,22.44,120.47,2004,Taiwan,TWN,886,NA
Aedes albopictus,28033,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,28034,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,28035,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28036,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,28037,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,28038,unpublished,point,-999,22.57,120.32,2004,Taiwan,TWN,886,NA
Aedes albopictus,28039,unpublished,point,-999,22.59,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,28040,unpublished,point,-999,22.64,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28041,unpublished,point,-999,22.68,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28042,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,28043,unpublished,point,-999,22.69,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28044,unpublished,point,-999,22.44,120.5,2004,Taiwan,TWN,886,NA
Aedes albopictus,28045,unpublished,point,-999,22.54,120.67,2004,Taiwan,TWN,886,NA
Aedes albopictus,28046,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28047,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28048,unpublished,point,-999,22.68,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28049,unpublished,point,-999,22.71,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28050,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,28051,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28052,unpublished,point,-999,22.63,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,28053,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28054,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,28055,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28056,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28057,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,28058,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,28059,unpublished,point,-999,22.69,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,28060,unpublished,point,-999,22.68,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28061,unpublished,point,-999,22.59,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,28062,unpublished,point,-999,22.61,120.27,2004,Taiwan,TWN,886,NA
Aedes albopictus,28063,unpublished,point,-999,22.67,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28064,unpublished,point,-999,22.67,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,28065,unpublished,point,-999,22.6,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,28066,unpublished,point,-999,22.59,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,28067,unpublished,point,-999,22.57,120.35,2004,Taiwan,TWN,886,NA
Aedes albopictus,28068,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28069,unpublished,point,-999,22.47,120.56,2004,Taiwan,TWN,886,NA
Aedes albopictus,28070,unpublished,point,-999,22.66,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,28071,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,28072,unpublished,point,-999,22.07,120.72,2004,Taiwan,TWN,886,NA
Aedes albopictus,28073,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28074,unpublished,point,-999,22.63,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28075,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,28076,unpublished,point,-999,22.62,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,28077,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,28078,unpublished,point,-999,22.62,120.3,2004,Taiwan,TWN,886,NA
